Order_ID,Order_Date,Customer_ID,Product_ID,Salesperson_ID,Region_ID,Units_Sold,Unit_Price,Cost_Price,Revenue,Profit,Region_Name,Country,Year,Order_Year,Product_Name,Profit_Unit,Day,Month_Name
37930,2023-12-04,40,6,3,1,15,489,244,7335,3675,North,USA,2023,2023,Printer,245.0,Monday,December
37931,2024-07-11,758,3,7,2,11,474,378,5214,1056,South,GERMANY,2024,2024,Tablet,96.0,Thursday,July
37932,2023-08-01,741,3,17,1,8,474,236,3792,1904,North,USA,2023,2023,Tablet,238.0,Tuesday,August
37933,2024-02-11,128,2,4,4,6,787,577,4722,1260,West,GERMANY,2024,2024,Smartphone,210.0,Sunday,February
37934,2025-04-08,603,1,20,1,4,1318,1128,5272,760,North,USA,2025,2025,Laptop,190.0,Tuesday,April
37935,2024-07-20,758,4,9,4,2,1270,1041,2540,458,West,GERMANY,2024,2024,Monitor,229.0,Saturday,July
37936,2024-07-16,248,4,8,3,4,1270,1119,5080,604,East,INDIA,2024,2024,Monitor,151.0,Tuesday,July
37937,2025-04-18,400,6,6,1,13,489,264,6357,2925,North,USA,2025,2025,Printer,225.0,Friday,April
37938,2024-06-07,676,2,13,3,15,787,707,11805,1200,East,INDIA,2024,2024,Smartphone,80.0,Friday,June
37939,2025-02-09,784,3,3,1,3,474,334,1422,420,North,USA,2025,2025,Tablet,140.0,Sunday,February
37940,2023-08-26,208,2,6,4,2,787,631,1574,312,West,GERMANY,2023,2023,Smartphone,156.0,Saturday,August
37941,2024-10-24,220,2,1,2,8,787,588,6296,1592,South,GERMANY,2024,2024,Smartphone,199.0,Thursday,October
37942,2024-03-04,221,1,10,1,12,1318,1101,15816,2604,North,USA,2024,2024,Laptop,217.0,Monday,March
37943,2024-06-11,52,4,10,1,14,1270,1128,17780,1988,North,USA,2024,2024,Monitor,142.0,Tuesday,June
37944,2024-05-06,574,1,9,2,11,1318,1160,14498,1738,South,GERMANY,2024,2024,Laptop,158.0,Monday,May
37945,2023-12-20,490,5,13,4,9,943,679,8487,2376,West,GERMANY,2023,2023,Headphones,264.0,Wednesday,December
37946,2023-12-19,52,5,2,4,7,943,872,6601,497,West,GERMANY,2023,2023,Headphones,71.0,Tuesday,December
37947,2023-10-25,385,2,8,3,6,787,512,4722,1650,East,INDIA,2023,2023,Smartphone,275.0,Wednesday,October
37948,2023-11-08,760,4,13,2,10,1270,1069,12700,2010,South,GERMANY,2023,2023,Monitor,201.0,Wednesday,November
37949,2024-10-10,571,1,2,3,10,1318,1089,13180,2290,East,INDIA,2024,2024,Laptop,229.0,Thursday,October
37950,2024-05-23,20,1,5,4,1,1318,1150,1318,168,West,GERMANY,2024,2024,Laptop,168.0,Thursday,May
37951,2025-04-10,865,4,11,4,3,1270,1066,3810,612,West,GERMANY,2025,2025,Monitor,204.0,Thursday,April
37952,2023-10-14,598,1,10,1,6,1318,1189,7908,774,North,USA,2023,2023,Laptop,129.0,Saturday,October
37953,2023-08-01,834,5,16,4,7,943,666,6601,1939,West,GERMANY,2023,2023,Headphones,277.0,Tuesday,August
37954,2023-11-27,121,2,10,4,14,787,589,11018,2772,West,GERMANY,2023,2023,Smartphone,198.0,Monday,November
37955,2024-09-07,493,1,13,2,3,1318,1200,3954,354,South,GERMANY,2024,2024,Laptop,118.0,Saturday,September
37956,2025-04-24,737,6,1,3,14,489,247,6846,3388,East,INDIA,2025,2025,Printer,242.0,Thursday,April
37957,2023-05-15,189,2,4,2,6,787,588,4722,1194,South,GERMANY,2023,2023,Smartphone,199.0,Monday,May
37958,2023-08-25,109,6,18,2,1,489,344,489,145,South,GERMANY,2023,2023,Printer,145.0,Friday,August
37959,2024-08-22,140,2,15,2,13,787,727,10231,780,South,GERMANY,2024,2024,Smartphone,60.0,Thursday,August
37960,2023-05-23,899,5,5,2,15,943,675,14145,4020,South,GERMANY,2023,2023,Headphones,268.0,Tuesday,May
37961,2023-10-30,426,4,2,3,8,1270,971,10160,2392,East,INDIA,2023,2023,Monitor,299.0,Monday,October
37962,2023-05-22,79,3,13,1,3,474,400,1422,222,North,USA,2023,2023,Tablet,74.0,Monday,May
37963,2023-06-15,806,3,19,3,13,474,350,6162,1612,East,INDIA,2023,2023,Tablet,124.0,Thursday,June
37964,2024-07-03,980,3,18,1,2,474,251,948,446,North,USA,2024,2024,Tablet,223.0,Wednesday,July
37965,2023-07-28,190,6,15,2,15,489,426,7335,945,South,GERMANY,2023,2023,Printer,63.0,Friday,July
37966,2025-01-10,364,5,19,3,7,943,769,6601,1218,East,INDIA,2025,2025,Headphones,174.0,Friday,January
37967,2024-10-21,72,1,9,1,6,1318,1204,7908,684,North,USA,2024,2024,Laptop,114.0,Monday,October
37968,2025-01-14,877,2,4,1,8,787,546,6296,1928,North,USA,2025,2025,Smartphone,241.0,Tuesday,January
37969,2023-05-12,801,6,12,4,9,489,258,4401,2079,West,GERMANY,2023,2023,Printer,231.0,Friday,May
37970,2023-10-26,624,1,17,3,6,1318,1034,7908,1704,East,INDIA,2023,2023,Laptop,284.0,Thursday,October
37971,2024-08-20,388,1,12,3,5,1318,1161,6590,785,East,INDIA,2024,2024,Laptop,157.0,Tuesday,August
37972,2023-07-16,600,3,14,1,12,474,212,5688,3144,North,USA,2023,2023,Tablet,262.0,Sunday,July
37973,2023-06-30,378,1,7,1,2,1318,1233,2636,170,North,USA,2023,2023,Laptop,85.0,Friday,June
37974,2023-08-05,596,6,9,1,2,489,432,978,114,North,USA,2023,2023,Printer,57.0,Saturday,August
37975,2024-09-17,643,4,4,2,2,1270,1050,2540,440,South,GERMANY,2024,2024,Monitor,220.0,Tuesday,September
37976,2023-12-25,578,6,20,3,15,489,219,7335,4050,East,INDIA,2023,2023,Printer,270.0,Monday,December
37977,2023-05-16,489,4,1,2,4,1270,1005,5080,1060,South,GERMANY,2023,2023,Monitor,265.0,Tuesday,May
37978,2024-05-22,154,5,11,4,1,943,821,943,122,West,GERMANY,2024,2024,Headphones,122.0,Wednesday,May
37979,2024-01-29,98,3,19,1,8,474,399,3792,600,North,USA,2024,2024,Tablet,75.0,Monday,January
37980,2024-02-21,9,3,7,3,10,474,359,4740,1150,East,INDIA,2024,2024,Tablet,115.0,Wednesday,February
37981,2024-07-23,239,4,18,1,10,1270,1171,12700,990,North,USA,2024,2024,Monitor,99.0,Tuesday,July
37982,2024-05-04,807,3,3,1,9,474,414,4266,540,North,USA,2024,2024,Tablet,60.0,Saturday,May
37983,2024-06-27,335,1,11,2,2,1318,1118,2636,400,South,GERMANY,2024,2024,Laptop,200.0,Thursday,June
37984,2025-01-11,40,4,2,2,10,1270,1214,12700,560,South,GERMANY,2025,2025,Monitor,56.0,Saturday,January
37985,2024-04-10,537,3,10,4,14,474,234,6636,3360,West,GERMANY,2024,2024,Tablet,240.0,Wednesday,April
37986,2023-09-14,869,5,19,3,5,943,736,4715,1035,East,INDIA,2023,2023,Headphones,207.0,Thursday,September
37987,2023-07-01,617,4,12,3,12,1270,1170,15240,1200,East,INDIA,2023,2023,Monitor,100.0,Saturday,July
37988,2025-02-26,986,5,9,1,4,943,662,3772,1124,North,USA,2025,2025,Headphones,281.0,Wednesday,February
37989,2024-03-25,881,4,9,4,15,1270,1088,19050,2730,West,GERMANY,2024,2024,Monitor,182.0,Monday,March
37990,2025-04-09,409,3,14,2,7,474,396,3318,546,South,GERMANY,2025,2025,Tablet,78.0,Wednesday,April
37991,2023-10-20,677,6,18,4,2,489,320,978,338,West,GERMANY,2023,2023,Printer,169.0,Friday,October
37992,2023-11-19,134,5,20,4,8,943,776,7544,1336,West,GERMANY,2023,2023,Headphones,167.0,Sunday,November
37993,2024-06-02,358,3,20,4,8,474,395,3792,632,West,GERMANY,2024,2024,Tablet,79.0,Sunday,June
37994,2023-12-30,643,6,17,2,2,489,191,978,596,South,GERMANY,2023,2023,Printer,298.0,Saturday,December
37995,2024-12-01,475,3,5,3,14,474,185,6636,4046,East,INDIA,2024,2024,Tablet,289.0,Sunday,December
37996,2024-11-28,45,5,5,1,5,943,866,4715,385,North,USA,2024,2024,Headphones,77.0,Thursday,November
37997,2023-12-16,896,4,5,1,3,1270,1211,3810,177,North,USA,2023,2023,Monitor,59.0,Saturday,December
37998,2023-11-04,410,3,7,2,10,474,269,4740,2050,South,GERMANY,2023,2023,Tablet,205.0,Saturday,November
37999,2025-05-05,611,5,2,4,11,943,880,10373,693,West,GERMANY,2025,2025,Headphones,63.0,Monday,May
38000,2023-06-22,652,4,4,4,2,1270,1108,2540,324,West,GERMANY,2023,2023,Monitor,162.0,Thursday,June
38001,2024-01-21,365,3,17,1,7,474,260,3318,1498,North,USA,2024,2024,Tablet,214.0,Sunday,January
38002,2023-10-19,621,3,13,2,7,474,237,3318,1659,South,GERMANY,2023,2023,Tablet,237.0,Thursday,October
38003,2023-12-26,218,1,13,1,6,1318,1169,7908,894,North,USA,2023,2023,Laptop,149.0,Tuesday,December
38004,2025-04-25,1000,1,14,1,12,1318,1165,15816,1836,North,USA,2025,2025,Laptop,153.0,Friday,April
38005,2023-11-25,897,2,8,3,15,787,616,11805,2565,East,INDIA,2023,2023,Smartphone,171.0,Saturday,November
38006,2025-04-29,364,5,12,3,1,943,736,943,207,East,INDIA,2025,2025,Headphones,207.0,Tuesday,April
38007,2024-12-11,461,5,10,2,6,943,802,5658,846,South,GERMANY,2024,2024,Headphones,141.0,Wednesday,December
38008,2024-09-10,212,4,14,1,7,1270,1177,8890,651,North,USA,2024,2024,Monitor,93.0,Tuesday,September
38009,2025-04-07,817,3,20,1,4,474,198,1896,1104,North,USA,2025,2025,Tablet,276.0,Monday,April
38010,2024-05-12,465,5,3,2,8,943,734,7544,1672,South,GERMANY,2024,2024,Headphones,209.0,Sunday,May
38011,2024-01-23,396,1,9,3,11,1318,1027,14498,3201,East,INDIA,2024,2024,Laptop,291.0,Tuesday,January
38012,2025-03-30,326,4,12,2,15,1270,1032,19050,3570,South,GERMANY,2025,2025,Monitor,238.0,Sunday,March
38013,2024-02-06,778,6,4,2,2,489,283,978,412,South,GERMANY,2024,2024,Printer,206.0,Tuesday,February
38014,2023-05-23,421,5,18,2,10,943,790,9430,1530,South,GERMANY,2023,2023,Headphones,153.0,Tuesday,May
38015,2025-01-11,815,2,20,3,2,787,691,1574,192,East,INDIA,2025,2025,Smartphone,96.0,Saturday,January
38016,2024-06-09,223,5,12,1,10,943,805,9430,1380,North,USA,2024,2024,Headphones,138.0,Sunday,June
38017,2023-08-29,515,2,6,2,7,787,664,5509,861,South,GERMANY,2023,2023,Smartphone,123.0,Tuesday,August
38018,2025-04-01,273,6,17,1,7,489,318,3423,1197,North,USA,2025,2025,Printer,171.0,Tuesday,April
38019,2023-11-01,65,5,11,3,3,943,746,2829,591,East,INDIA,2023,2023,Headphones,197.0,Wednesday,November
38020,2024-07-10,579,4,3,1,4,1270,1107,5080,652,North,USA,2024,2024,Monitor,163.0,Wednesday,July
38021,2023-08-28,943,3,11,4,6,474,285,2844,1134,West,GERMANY,2023,2023,Tablet,189.0,Monday,August
38022,2024-06-20,198,2,6,3,6,787,547,4722,1440,East,INDIA,2024,2024,Smartphone,240.0,Thursday,June
38023,2024-09-11,405,4,15,1,5,1270,1177,6350,465,North,USA,2024,2024,Monitor,93.0,Wednesday,September
38024,2024-06-24,270,2,17,2,8,787,591,6296,1568,South,GERMANY,2024,2024,Smartphone,196.0,Monday,June
38025,2024-07-13,258,2,3,3,9,787,677,7083,990,East,INDIA,2024,2024,Smartphone,110.0,Saturday,July
38026,2023-07-21,995,3,14,1,4,474,309,1896,660,North,USA,2023,2023,Tablet,165.0,Friday,July
38027,2025-04-23,529,3,12,1,13,474,288,6162,2418,North,USA,2025,2025,Tablet,186.0,Wednesday,April
38028,2024-03-08,631,3,3,4,6,474,293,2844,1086,West,GERMANY,2024,2024,Tablet,181.0,Friday,March
38029,2023-07-08,382,6,12,4,9,489,426,4401,567,West,GERMANY,2023,2023,Printer,63.0,Saturday,July
38030,2023-11-03,22,1,10,2,10,1318,1113,13180,2050,South,GERMANY,2023,2023,Laptop,205.0,Friday,November
38031,2024-04-26,819,5,15,2,15,943,873,14145,1050,South,GERMANY,2024,2024,Headphones,70.0,Friday,April
38032,2024-09-25,139,4,1,4,13,1270,1103,16510,2171,West,GERMANY,2024,2024,Monitor,167.0,Wednesday,September
38033,2023-07-12,221,5,10,1,5,943,797,4715,730,North,USA,2023,2023,Headphones,146.0,Wednesday,July
38034,2024-07-31,507,2,5,3,11,787,672,8657,1265,East,INDIA,2024,2024,Smartphone,115.0,Wednesday,July
38035,2025-03-24,597,5,2,1,11,943,756,10373,2057,North,USA,2025,2025,Headphones,187.0,Monday,March
38036,2024-01-16,326,2,5,3,12,787,620,9444,2004,East,INDIA,2024,2024,Smartphone,167.0,Tuesday,January
38037,2024-10-19,504,6,7,2,13,489,271,6357,2834,South,GERMANY,2024,2024,Printer,218.0,Saturday,October
38038,2024-06-10,872,4,13,3,5,1270,1097,6350,865,East,INDIA,2024,2024,Monitor,173.0,Monday,June
38039,2024-06-25,28,1,6,4,9,1318,1248,11862,630,West,GERMANY,2024,2024,Laptop,70.0,Tuesday,June
38040,2025-03-02,285,5,15,3,10,943,782,9430,1610,East,INDIA,2025,2025,Headphones,161.0,Sunday,March
38041,2024-12-27,83,4,2,2,14,1270,982,17780,4032,South,GERMANY,2024,2024,Monitor,288.0,Friday,December
38042,2023-05-29,478,6,14,3,15,489,336,7335,2295,East,INDIA,2023,2023,Printer,153.0,Monday,May
38043,2024-05-22,412,1,1,4,14,1318,1018,18452,4200,West,GERMANY,2024,2024,Laptop,300.0,Wednesday,May
38044,2023-10-29,175,2,5,4,15,787,521,11805,3990,West,GERMANY,2023,2023,Smartphone,266.0,Sunday,October
38045,2025-01-10,157,2,16,1,3,787,496,2361,873,North,USA,2025,2025,Smartphone,291.0,Friday,January
38046,2025-02-09,421,4,12,4,5,1270,1124,6350,730,West,GERMANY,2025,2025,Monitor,146.0,Sunday,February
38047,2025-01-31,49,6,18,4,2,489,288,978,402,West,GERMANY,2025,2025,Printer,201.0,Friday,January
38048,2023-08-26,323,4,2,2,4,1270,1090,5080,720,South,GERMANY,2023,2023,Monitor,180.0,Saturday,August
38049,2025-04-12,105,2,2,4,4,787,631,3148,624,West,GERMANY,2025,2025,Smartphone,156.0,Saturday,April
38050,2024-05-17,393,5,15,1,5,943,871,4715,360,North,USA,2024,2024,Headphones,72.0,Friday,May
38051,2023-08-09,479,6,11,4,11,489,371,5379,1298,West,GERMANY,2023,2023,Printer,118.0,Wednesday,August
38052,2023-12-31,768,3,7,1,14,474,292,6636,2548,North,USA,2023,2023,Tablet,182.0,Sunday,December
38053,2024-02-26,554,4,3,4,8,1270,1085,10160,1480,West,GERMANY,2024,2024,Monitor,185.0,Monday,February
38054,2023-10-27,268,4,5,3,3,1270,1111,3810,477,East,INDIA,2023,2023,Monitor,159.0,Friday,October
38055,2024-02-01,141,3,9,2,11,474,243,5214,2541,South,GERMANY,2024,2024,Tablet,231.0,Thursday,February
38056,2024-01-28,54,5,12,1,9,943,867,8487,684,North,USA,2024,2024,Headphones,76.0,Sunday,January
38057,2023-12-21,816,3,4,4,6,474,358,2844,696,West,GERMANY,2023,2023,Tablet,116.0,Thursday,December
38058,2023-08-25,124,5,6,3,14,943,652,13202,4074,East,INDIA,2023,2023,Headphones,291.0,Friday,August
38059,2024-06-24,637,5,3,2,4,943,765,3772,712,South,GERMANY,2024,2024,Headphones,178.0,Monday,June
38060,2023-12-30,283,6,15,4,15,489,315,7335,2610,West,GERMANY,2023,2023,Printer,174.0,Saturday,December
38061,2024-04-08,546,6,19,4,10,489,258,4890,2310,West,GERMANY,2024,2024,Printer,231.0,Monday,April
38062,2025-01-28,887,5,16,2,9,943,846,8487,873,South,GERMANY,2025,2025,Headphones,97.0,Tuesday,January
38063,2024-06-13,420,5,8,4,12,943,785,11316,1896,West,GERMANY,2024,2024,Headphones,158.0,Thursday,June
38064,2025-01-30,108,6,15,2,15,489,303,7335,2790,South,GERMANY,2025,2025,Printer,186.0,Thursday,January
38065,2024-03-23,288,5,6,4,7,943,794,6601,1043,West,GERMANY,2024,2024,Headphones,149.0,Saturday,March
38066,2023-10-20,38,2,18,1,10,787,723,7870,640,North,USA,2023,2023,Smartphone,64.0,Friday,October
38067,2024-12-18,235,2,13,4,7,787,627,5509,1120,West,GERMANY,2024,2024,Smartphone,160.0,Wednesday,December
38068,2025-04-14,770,6,5,3,7,489,281,3423,1456,East,INDIA,2025,2025,Printer,208.0,Monday,April
38069,2024-09-08,629,6,6,4,14,489,395,6846,1316,West,GERMANY,2024,2024,Printer,94.0,Sunday,September
38070,2024-11-11,268,5,5,1,15,943,852,14145,1365,North,USA,2024,2024,Headphones,91.0,Monday,November
38071,2025-04-11,883,5,18,1,1,943,648,943,295,North,USA,2025,2025,Headphones,295.0,Friday,April
38072,2024-12-29,973,5,12,4,2,943,793,1886,300,West,GERMANY,2024,2024,Headphones,150.0,Sunday,December
38073,2025-02-07,872,3,4,4,6,474,283,2844,1146,West,GERMANY,2025,2025,Tablet,191.0,Friday,February
38074,2024-07-01,177,1,8,4,4,1318,1198,5272,480,West,GERMANY,2024,2024,Laptop,120.0,Monday,July
38075,2024-04-15,395,5,9,3,11,943,679,10373,2904,East,INDIA,2024,2024,Headphones,264.0,Monday,April
38076,2023-09-21,483,4,7,2,8,1270,1125,10160,1160,South,GERMANY,2023,2023,Monitor,145.0,Thursday,September
38077,2023-06-16,885,6,20,1,4,489,311,1956,712,North,USA,2023,2023,Printer,178.0,Friday,June
38078,2023-10-16,644,2,12,2,4,787,680,3148,428,South,GERMANY,2023,2023,Smartphone,107.0,Monday,October
38079,2025-03-09,507,2,2,3,11,787,661,8657,1386,East,INDIA,2025,2025,Smartphone,126.0,Sunday,March
38080,2023-09-13,770,4,17,1,15,1270,1169,19050,1515,North,USA,2023,2023,Monitor,101.0,Wednesday,September
38081,2023-10-08,357,4,15,4,2,1270,1184,2540,172,West,GERMANY,2023,2023,Monitor,86.0,Sunday,October
38082,2024-06-17,825,5,14,1,8,943,893,7544,400,North,USA,2024,2024,Headphones,50.0,Monday,June
38083,2023-10-27,773,4,7,1,11,1270,1136,13970,1474,North,USA,2023,2023,Monitor,134.0,Friday,October
38084,2024-12-20,575,5,11,1,5,943,653,4715,1450,North,USA,2024,2024,Headphones,290.0,Friday,December
38085,2023-09-04,752,5,20,3,9,943,869,8487,666,East,INDIA,2023,2023,Headphones,74.0,Monday,September
38086,2024-12-11,841,3,4,2,15,474,404,7110,1050,South,GERMANY,2024,2024,Tablet,70.0,Wednesday,December
38087,2023-08-13,206,5,13,3,6,943,702,5658,1446,East,INDIA,2023,2023,Headphones,241.0,Sunday,August
38088,2024-05-14,943,4,13,1,1,1270,1040,1270,230,North,USA,2024,2024,Monitor,230.0,Tuesday,May
38089,2023-06-23,646,2,12,1,14,787,680,11018,1498,North,USA,2023,2023,Smartphone,107.0,Friday,June
38090,2024-01-04,719,5,1,1,7,943,772,6601,1197,North,USA,2024,2024,Headphones,171.0,Thursday,January
38091,2024-08-22,787,3,12,4,6,474,362,2844,672,West,GERMANY,2024,2024,Tablet,112.0,Thursday,August
38092,2023-11-26,879,4,17,1,13,1270,1038,16510,3016,North,USA,2023,2023,Monitor,232.0,Sunday,November
38093,2023-11-08,558,1,15,4,5,1318,1200,6590,590,West,GERMANY,2023,2023,Laptop,118.0,Wednesday,November
38094,2025-03-17,463,6,17,4,2,489,422,978,134,West,GERMANY,2025,2025,Printer,67.0,Monday,March
38095,2025-03-21,362,1,4,4,15,1318,1195,19770,1845,West,GERMANY,2025,2025,Laptop,123.0,Friday,March
38096,2023-08-24,266,1,14,4,5,1318,1244,6590,370,West,GERMANY,2023,2023,Laptop,74.0,Thursday,August
38097,2024-05-11,165,5,7,4,9,943,840,8487,927,West,GERMANY,2024,2024,Headphones,103.0,Saturday,May
38098,2024-10-27,416,3,17,1,4,474,198,1896,1104,North,USA,2024,2024,Tablet,276.0,Sunday,October
38099,2023-12-20,365,4,19,1,7,1270,992,8890,1946,North,USA,2023,2023,Monitor,278.0,Wednesday,December
38100,2023-05-29,627,5,20,3,9,943,825,8487,1062,East,INDIA,2023,2023,Headphones,118.0,Monday,May
38101,2023-09-08,703,1,7,4,15,1318,1162,19770,2340,West,GERMANY,2023,2023,Laptop,156.0,Friday,September
38102,2024-02-25,682,2,14,4,3,787,516,2361,813,West,GERMANY,2024,2024,Smartphone,271.0,Sunday,February
38103,2024-02-04,786,3,15,1,10,474,334,4740,1400,North,USA,2024,2024,Tablet,140.0,Sunday,February
38104,2024-01-28,453,2,17,2,11,787,723,8657,704,South,GERMANY,2024,2024,Smartphone,64.0,Sunday,January
38105,2024-07-06,811,3,10,1,3,474,268,1422,618,North,USA,2024,2024,Tablet,206.0,Saturday,July
38106,2024-01-13,141,5,7,4,1,943,718,943,225,West,GERMANY,2024,2024,Headphones,225.0,Saturday,January
38107,2024-08-28,729,5,2,4,12,943,800,11316,1716,West,GERMANY,2024,2024,Headphones,143.0,Wednesday,August
38108,2023-09-24,596,1,7,2,15,1318,1024,19770,4410,South,GERMANY,2023,2023,Laptop,294.0,Sunday,September
38109,2023-11-26,579,6,13,4,9,489,347,4401,1278,West,GERMANY,2023,2023,Printer,142.0,Sunday,November
38110,2024-02-15,358,4,14,3,10,1270,1057,12700,2130,East,INDIA,2024,2024,Monitor,213.0,Thursday,February
38111,2024-07-14,924,3,19,4,1,474,371,474,103,West,GERMANY,2024,2024,Tablet,103.0,Sunday,July
38112,2025-04-25,405,4,5,3,11,1270,1211,13970,649,East,INDIA,2025,2025,Monitor,59.0,Friday,April
38113,2023-06-15,521,3,20,3,2,474,390,948,168,East,INDIA,2023,2023,Tablet,84.0,Thursday,June
38114,2023-09-12,522,2,14,1,1,787,633,787,154,North,USA,2023,2023,Smartphone,154.0,Tuesday,September
38115,2023-11-06,623,3,11,3,13,474,213,6162,3393,East,INDIA,2023,2023,Tablet,261.0,Monday,November
38116,2024-11-17,227,3,5,2,13,474,224,6162,3250,South,GERMANY,2024,2024,Tablet,250.0,Sunday,November
38117,2024-11-21,147,1,19,4,11,1318,1143,14498,1925,West,GERMANY,2024,2024,Laptop,175.0,Thursday,November
38118,2023-11-15,188,1,7,3,4,1318,1242,5272,304,East,INDIA,2023,2023,Laptop,76.0,Wednesday,November
38119,2023-08-08,10,6,13,4,14,489,288,6846,2814,West,GERMANY,2023,2023,Printer,201.0,Tuesday,August
38120,2023-05-29,804,6,10,1,13,489,297,6357,2496,North,USA,2023,2023,Printer,192.0,Monday,May
38121,2024-06-04,179,2,4,3,7,787,650,5509,959,East,INDIA,2024,2024,Smartphone,137.0,Tuesday,June
38122,2023-07-23,650,6,17,4,11,489,288,5379,2211,West,GERMANY,2023,2023,Printer,201.0,Sunday,July
38123,2024-06-01,829,3,19,3,3,474,320,1422,462,East,INDIA,2024,2024,Tablet,154.0,Saturday,June
38124,2024-02-06,128,3,6,4,9,474,249,4266,2025,West,GERMANY,2024,2024,Tablet,225.0,Tuesday,February
38125,2024-09-21,420,1,16,1,14,1318,1043,18452,3850,North,USA,2024,2024,Laptop,275.0,Saturday,September
38126,2023-12-10,70,5,2,3,5,943,644,4715,1495,East,INDIA,2023,2023,Headphones,299.0,Sunday,December
38127,2024-11-16,500,1,11,4,8,1318,1220,10544,784,West,GERMANY,2024,2024,Laptop,98.0,Saturday,November
38128,2024-06-26,143,6,19,1,10,489,230,4890,2590,North,USA,2024,2024,Printer,259.0,Wednesday,June
38129,2024-11-23,945,2,7,2,2,787,539,1574,496,South,GERMANY,2024,2024,Smartphone,248.0,Saturday,November
38130,2023-05-25,167,6,12,2,8,489,223,3912,2128,South,GERMANY,2023,2023,Printer,266.0,Thursday,May
38131,2025-01-31,197,2,6,4,5,787,697,3935,450,West,GERMANY,2025,2025,Smartphone,90.0,Friday,January
38132,2024-01-15,594,3,13,2,9,474,252,4266,1998,South,GERMANY,2024,2024,Tablet,222.0,Monday,January
38133,2024-12-06,736,6,15,2,4,489,204,1956,1140,South,GERMANY,2024,2024,Printer,285.0,Friday,December
38134,2024-10-17,736,3,18,1,12,474,212,5688,3144,North,USA,2024,2024,Tablet,262.0,Thursday,October
38135,2025-01-07,437,3,4,2,12,474,343,5688,1572,South,GERMANY,2025,2025,Tablet,131.0,Tuesday,January
38136,2023-07-18,260,5,7,2,4,943,754,3772,756,South,GERMANY,2023,2023,Headphones,189.0,Tuesday,July
38137,2023-11-19,195,6,15,3,3,489,286,1467,609,East,INDIA,2023,2023,Printer,203.0,Sunday,November
38138,2023-11-06,425,2,10,2,13,787,494,10231,3809,South,GERMANY,2023,2023,Smartphone,293.0,Monday,November
38139,2024-09-30,787,6,20,2,12,489,404,5868,1020,South,GERMANY,2024,2024,Printer,85.0,Monday,September
38140,2024-06-10,584,2,13,4,15,787,554,11805,3495,West,GERMANY,2024,2024,Smartphone,233.0,Monday,June
38141,2024-06-15,412,3,20,4,12,474,308,5688,1992,West,GERMANY,2024,2024,Tablet,166.0,Saturday,June
38142,2024-11-08,689,6,19,3,11,489,292,5379,2167,East,INDIA,2024,2024,Printer,197.0,Friday,November
38143,2023-09-20,277,1,17,4,14,1318,1105,18452,2982,West,GERMANY,2023,2023,Laptop,213.0,Wednesday,September
38144,2024-05-08,118,1,10,4,6,1318,1178,7908,840,West,GERMANY,2024,2024,Laptop,140.0,Wednesday,May
38145,2023-10-29,228,4,20,4,6,1270,1117,7620,918,West,GERMANY,2023,2023,Monitor,153.0,Sunday,October
38146,2024-05-20,21,4,1,4,10,1270,1164,12700,1060,West,GERMANY,2024,2024,Monitor,106.0,Monday,May
38147,2024-09-11,172,3,18,4,11,474,211,5214,2893,West,GERMANY,2024,2024,Tablet,263.0,Wednesday,September
38148,2024-12-28,677,3,2,4,12,474,340,5688,1608,West,GERMANY,2024,2024,Tablet,134.0,Saturday,December
38149,2025-02-14,219,4,3,2,13,1270,1009,16510,3393,South,GERMANY,2025,2025,Monitor,261.0,Friday,February
38150,2023-11-30,549,6,11,1,9,489,378,4401,999,North,USA,2023,2023,Printer,111.0,Thursday,November
38151,2025-04-07,363,4,13,4,15,1270,1154,19050,1740,West,GERMANY,2025,2025,Monitor,116.0,Monday,April
38152,2024-07-29,955,2,4,1,3,787,597,2361,570,North,USA,2024,2024,Smartphone,190.0,Monday,July
38153,2023-06-11,567,3,12,1,3,474,213,1422,783,North,USA,2023,2023,Tablet,261.0,Sunday,June
38154,2024-08-04,690,2,3,4,8,787,618,6296,1352,West,GERMANY,2024,2024,Smartphone,169.0,Sunday,August
38155,2024-07-25,989,4,12,3,12,1270,1012,15240,3096,East,INDIA,2024,2024,Monitor,258.0,Thursday,July
38156,2023-11-24,767,2,9,4,2,787,715,1574,144,West,GERMANY,2023,2023,Smartphone,72.0,Friday,November
38157,2024-09-28,616,3,3,1,8,474,221,3792,2024,North,USA,2024,2024,Tablet,253.0,Saturday,September
38158,2023-12-10,69,5,7,4,10,943,731,9430,2120,West,GERMANY,2023,2023,Headphones,212.0,Sunday,December
38159,2024-05-27,573,2,8,2,12,787,729,9444,696,South,GERMANY,2024,2024,Smartphone,58.0,Monday,May
38160,2023-07-16,661,5,17,1,3,943,643,2829,900,North,USA,2023,2023,Headphones,300.0,Sunday,July
38161,2024-06-24,911,1,20,4,4,1318,1142,5272,704,West,GERMANY,2024,2024,Laptop,176.0,Monday,June
38162,2025-03-10,459,3,5,2,6,474,341,2844,798,South,GERMANY,2025,2025,Tablet,133.0,Monday,March
38163,2025-04-12,84,2,14,2,11,787,685,8657,1122,South,GERMANY,2025,2025,Smartphone,102.0,Saturday,April
38164,2024-09-16,472,2,14,4,3,787,500,2361,861,West,GERMANY,2024,2024,Smartphone,287.0,Monday,September
